#Fusion Events Log:
#evnt, fam1, fam2, gen, spliceLoc
217	18	19	0	74
218	11	13	3	135
219	1	6	2	218
220	16	16	4	199
221	1	11	4	156
222	18	2	4	143
223	4	17	4	115
224	5	5	3	231
225	0	6	4	186
226	14	14	1	156
227	17	11	3	63
228	19	1	2	61
229	1	11	4	118
230	15	10	1	212
231	9	15	2	143
232	8	18	3	114
233	14	3	2	122
234	19	18	2	161
235	1	12	0	234
236	4	3	2	59
237	19	10	0	71
238	11	0	4	201
239	8	9	4	194
240	2	0	4	189
241	7	18	1	138
242	17	10	4	235
243	7	10	2	61
244	5	5	2	85
245	6	16	2	137
246	4	14	3	123
247	3	11	3	102
248	0	5	4	249
249	18	6	0	170
250	4	5	0	76
251	0	6	1	129
252	7	4	0	226
253	4	4	1	230
254	13	6	0	64
255	2	1	1	133
256	6	6	3	154
257	6	9	2	110
258	14	5	3	67
259	4	11	1	168
260	4	15	3	208
261	3	16	2	222
262	5	19	0	100
263	14	17	4	213
264	12	17	4	66
265	17	5	1	222
266	7	7	2	228
267	9	15	1	158
268	8	0	2	110
269	18	17	4	97
270	5	16	4	67
271	18	17	3	120
272	18	18	4	62
273	2	0	1	177
274	16	18	0	228
275	13	15	4	67
276	11	8	4	228
277	6	14	4	56
278	11	0	4	242
279	7	15	2	150
280	19	0	4	211
281	9	0	2	186
282	13	17	4	197
283	3	4	2	116
284	9	16	4	99
285	12	8	3	161
286	4	1	2	182
287	19	0	2	53
288	1	7	3	225
289	10	4	3	194
290	5	14	1	240
291	2	10	3	246
292	15	5	0	201
293	1	14	2	237
294	4	8	2	205
295	2	16	2	123
296	18	3	3	99
297	15	15	0	115
298	12	2	3	189
299	19	7	1	51
300	17	10	0	243
301	6	14	4	107
302	16	5	2	121
303	10	14	3	146
304	10	4	3	54
305	11	4	0	53
306	4	1	2	114
307	11	0	0	77
308	15	16	2	154
309	16	15	4	126
310	19	4	3	167
311	0	9	1	101
312	7	10	3	57
313	19	7	0	178
314	19	19	3	80
315	7	5	0	238
316	2	14	1	136
317	14	3	0	120
318	0	13	2	171
319	2	13	0	87
320	19	11	0	63
321	13	14	4	77
322	0	10	0	153
323	3	19	2	201
324	6	15	1	98
325	12	8	3	153
326	11	15	2	230
327	0	16	2	119
328	9	2	1	63
329	10	8	3	232
330	2	5	2	242
331	12	19	2	250
332	2	2	1	200
333	4	16	1	125
334	8	18	0	203
335	16	19	1	149
336	4	2	4	235
337	8	15	1	172
338	4	19	1	150
339	7	8	2	139
340	2	2	0	65
341	4	7	2	56
342	1	13	4	53
343	4	0	1	147
344	18	3	3	105
345	13	17	4	222
346	14	14	2	165
347	2	4	0	182
348	0	7	3	81
349	8	10	4	120
350	19	3	3	92
351	16	19	1	147
352	9	9	2	177
353	4	2	2	147
354	10	7	3	102
355	15	10	4	122
356	6	9	2	61
357	15	5	3	199
358	9	14	4	151
359	8	0	1	182
360	8	19	0	189
361	16	3	1	205
362	15	1	1	113
363	11	6	0	81
364	13	13	1	62
365	16	6	1	107
366	1	4	0	198
367	5	1	0	228
368	3	10	0	184
369	15	15	3	173
370	11	7	2	207
371	10	5	1	205
372	7	3	0	182
373	11	0	3	203
374	6	1	4	147
375	15	0	2	139
376	4	0	3	144
377	4	0	4	241
378	15	4	1	73
379	15	0	1	244
380	12	19	1	218
381	12	0	0	144
382	0	16	1	65
383	13	19	2	136
384	0	5	4	82
385	14	12	0	220
386	15	12	0	94
387	18	6	2	95
388	14	7	3	226
389	17	15	1	199
390	15	8	2	126
391	14	14	3	183
392	14	16	4	80
393	11	7	2	164
394	9	8	4	77
395	19	2	3	54
396	14	1	2	134
397	13	19	3	150
398	3	12	3	126
399	17	4	3	217
400	9	5	3	149
401	10	13	2	140
402	2	2	1	107
403	13	17	2	205
404	13	0	2	181
405	9	3	4	145
406	5	9	3	88
407	11	5	2	57
408	1	7	2	81
409	16	17	0	207
410	5	13	1	113
411	8	17	2	140
412	6	9	3	226
413	18	3	0	81
414	0	7	3	250
415	2	10	0	129
416	15	3	4	239
417	17	16	1	83
418	1	6	4	193
419	14	6	0	149
420	0	4	4	212
421	7	6	4	97
422	2	16	4	64
423	6	2	1	173
424	14	1	4	101
425	3	17	3	129
426	4	9	3	158
427	19	6	4	247
428	17	15	0	198
429	5	8	0	233
430	5	1	2	74
431	15	1	2	202
432	5	10	3	191
433	12	5	0	234
434	12	12	2	235
435	16	8	4	152
436	16	9	0	178
437	15	1	1	146
438	4	4	2	143
439	1	0	2	77
440	16	16	4	122
441	13	6	0	51
442	14	17	0	115
443	11	11	2	127
444	16	11	4	241
445	8	12	0	228
446	8	7	4	126
447	10	3	1	89
448	5	10	3	71
449	13	4	4	124
450	10	19	4	247
451	5	8	4	136
452	18	10	2	74
453	9	12	1	196
454	5	17	4	212
455	14	15	0	62
456	16	10	4	160
457	6	0	1	161
458	7	5	1	223
459	2	16	2	227
460	11	5	2	52
461	16	8	1	78
462	10	16	2	159
463	15	0	2	121
464	14	17	0	94
465	15	8	4	191
466	8	14	3	190
467	19	10	3	161
468	12	10	1	178
469	8	7	1	59
470	9	14	3	179
471	6	17	3	147
472	7	18	3	161
473	19	1	2	175
474	11	0	3	73
475	12	3	3	52
476	18	7	1	199
477	12	10	2	151
478	0	18	1	103
479	11	12	4	94
480	3	16	3	52
481	17	6	3	90
482	10	13	0	136
483	4	3	1	106
484	5	1	1	180
485	10	5	2	185
486	19	1	0	172
487	14	4	4	141
488	14	15	3	171
489	14	15	2	164
490	10	11	2	124
491	13	5	3	213
492	19	16	2	234
493	2	2	2	90
494	4	5	2	101
495	11	2	1	114
496	13	13	2	214
497	0	0	3	137
498	15	4	1	180
499	8	17	3	147
500	10	14	3	223
501	12	9	3	195
502	16	17	3	205
503	5	4	2	249
504	9	10	3	122
505	16	14	0	123
506	9	9	4	68
507	5	19	3	88
508	0	19	0	155
509	16	5	3	167
510	1	7	3	177
511	4	5	1	199
